Line list produced by PGOPHER 10.1.182 04 Dec 2018 20:59  64 bit (fpc 3.3.1 x86_64-Linux),10001182
Molecule,Upper Manifold,J',Sym',#',Lower Manifold,"J""","Sym""","#""",Position,Intensity,Eupper,Elower,Spol,A,Width,Branch,Label
AsymmetricTop,Ground,54,O-,7,Ground,53,O-,7,1043163.26596354,0.0000951145120902535,36584507.065855,35541343.7998914,16.9572861411175,0.00616663211809469,0,"qR13,41(53)",v=0 54 13 42 - v=0 53 13 41
AsymmetricTop,Ground,54,O+,7,Ground,53,O+,7,1043163.26602487,0.0000951145120995035,36584507.0660137,35541343.7999888,16.9572861411177,0.00616663211918248,0,"qR13,40(53)",v=0 54 13 41 - v=0 53 13 40
AsymmetricTop,Ground,51,E+,7,Ground,52,E+,6,1043294.84973447,2.06512583774206E-8,32344877.284257,31301582.4345225,0.00186805017922972,7.19173767051579E-7,0,"sP10,42(52)",v=0 51 12 39 - v=0 52 10 42
AsymmetricTop,Ground,51,E-,6,Ground,52,E-,5,1043296.77336548,2.06513333052124E-8,32344877.2828199,31301580.5094544,0.00186804977247742,7.19177588509965E-7,0,"sP10,43(52)",v=0 51 12 40 - v=0 52 10 43
AsymmetricTop,Ground,54,E-,6,Ground,53,E-,6,1043667.98584543,0.000115796531049924,35417539.3813897,34373871.3955442,17.1115945067755,0.00623178413931288,0,"qR12,42(53)",v=0 54 12 43 - v=0 53 12 42
AsymmetricTop,Ground,54,E+,7,Ground,53,E+,7,1043667.98789512,0.00011579653141928,35417539.3870613,34373871.3991661,17.1115945067865,0.00623178417603327,0,"qR12,41(53)",v=0 54 12 42 - v=0 53 12 41
AsymmetricTop,Ground,54,O-,3,Ground,53,O-,3,1044314.06888225,0.000290233924224769,29936665.8372954,28892351.7684131,17.823472989756,0.00650310183039277,0,"qR5,49(53)",v=0 54  5 50 - v=0 53  5 49
AsymmetricTop,Ground,54,O-,6,Ground,53,O-,6,1044324.2298446,0.00013875907903525,34346546.3193718,33302222.0895271,17.253547911696,0.00629534177749411,0,"qR11,43(53)",v=0 54 11 44 - v=0 53 11 43
AsymmetricTop,Ground,54,O+,6,Ground,53,O+,6,1044324.28620183,0.000138759090928205,34346546.4874187,33302222.2012168,17.2535479121933,0.00629534279686479,0,"qR11,42(53)",v=0 54 11 43 - v=0 53 11 42
AsymmetricTop,Ground,57,O-,1,Ground,56,O-,1,1044402.37486655,0.000283433630555948,30477575.0427106,29433172.6678441,18.9757630243375,0.00656396555800642,0,"qR1,56(56)",v=0 57  1 57 - v=0 56  1 56
AsymmetricTop,Ground,57,E+,1,Ground,56,E+,1,1044402.47076598,0.000283433699303188,30477574.7388488,29433172.2680829,18.9757630701136,0.00656396738199641,0,"qR0,56(56)",v=0 57  0 57 - v=0 56  0 56
AsymmetricTop,Ground,13,E+,5,Ground,14,E+,4,1044570.23551272,2.51773666117483E-8,4758872.18047644,3714301.94496372,0.0000275280401923605,4.05775482976864E-8,0,"sP6,8(14)",v=0 13  8  5 - v=0 14  6  8
AsymmetricTop,Ground,13,E-,4,Ground,14,E-,3,1044570.24819372,2.51773671545945E-8,4758872.18047634,3714301.93228262,0.0000275280400888128,4.05775496228773E-8,0,"sP6,9(14)",v=0 13  8  6 - v=0 14  6  9
AsymmetricTop,Ground,28,E-,3,Ground,29,E-,1,1044651.15816651,3.82977879901954E-9,9526435.78095957,8481784.62279305,8.97636746671838E-6,6.26903899674357E-9,0,"uP2,28(29)",v=0 28  6 23 - v=0 29  2 28
AsymmetricTop,Ground,54,E-,5,Ground,53,E-,5,1045202.61317697,0.000163662604864552,33372448.1564928,32327245.5433158,17.383139485385,0.00635864400772614,0,"qR10,44(53)",v=0 54 10 45 - v=0 53 10 44
AsymmetricTop,Ground,54,E+,6,Ground,53,E+,6,1045203.86141551,0.0001636629066707,33372452.2081825,32327248.346767,17.383139504656,0.00635866679633143,0,"qR10,43(53)",v=0 54 10 44 - v=0 53 10 43
AsymmetricTop,Ground,42,O-,4,Ground,42,O+,3,1045233.42196755,9.49534578466084E-7,19749257.6041706,18704024.182203,0.0114071083170232,5.35128199899068E-6,0,"sQ5,37(42)",v=0 42  7 36 - v=0 42  5 37
AsymmetricTop,Ground,14,E+,3,Ground,13,E+,1,1045935.5202133,2.98190199261441E-8,2776440.8403653,1730505.320152,0.0000236779072203065,3.26228114709112E-8,0,"uR0,13(13)",v=0 14  4 10 - v=0 13  0 13
AsymmetricTop,Ground,46,E+,5,Ground,47,E+,3,1046124.78431876,4.04400342329371E-9,23887706.3834969,22841581.5991782,0.000094021610126727,4.04162991509269E-8,0,"uP4,43(47)",v=0 46  8 38 - v=0 47  4 43
AsymmetricTop,Ground,54,O-,5,Ground,53,O-,5,1046417.85755057,0.000190003143758463,32496751.5642461,31450333.7066956,17.5003519705607,0.00642387448247016,0,"qR9,45(53)",v=0 54  9 46 - v=0 53  9 45
AsymmetricTop,Ground,54,O+,5,Ground,53,O+,5,1046439.49607814,0.000190008990282206,32496829.0916096,31450389.5955315,17.5003526116883,0.00642427323757006,0,"qR9,44(53)",v=0 54  9 45 - v=0 53  9 44
AsymmetricTop,Ground,54,E-,4,Ground,53,E-,4,1048103.52814956,0.000217095766474708,31721806.2979649,30673702.7698153,17.605113940581,0.00649361034362062,0,"qR8,46(53)",v=0 54  8 47 - v=0 53  8 46
AsymmetricTop,Ground,32,E+,6,Ground,33,E+,5,1048143.52875929,1.06388696560303E-7,14876376.5891686,13828233.0604093,0.000582763373048417,3.6049769937428E-7,0,"sP8,25(33)",v=0 32 10 22 - v=0 33  8 25
AsymmetricTop,Ground,32,E-,5,Ground,33,E-,4,1048144.03224716,1.06388794039619E-7,14876376.589054,13828232.5568068,0.000582763322998973,3.60498187921597E-7,0,"sP8,26(33)",v=0 32 10 23 - v=0 33  8 26
AsymmetricTop,Ground,54,E+,5,Ground,53,E+,5,1048384.54190481,0.000217177995337931,31722941.724505,30674557.1826002,17.6051327640643,0.0064988418232216,0,"qR8,45(53)",v=0 54  8 46 - v=0 53  8 45
AsymmetricTop,Ground,60,O+,7,Ground,61,O+,6,1048458.61305559,5.18602761238611E-9,43251684.0567524,42203225.4436968,0.00265807544961943,8.8409135315711E-7,0,"sP11,50(61)",v=0 60 13 47 - v=0 61 11 50
AsymmetricTop,Ground,60,O-,7,Ground,61,O-,6,1048460.98942648,5.18605096313721E-9,43251684.0542854,42203223.0648589,0.00265807484826146,8.84097164633138E-7,0,"sP11,51(61)",v=0 60 13 48 - v=0 61 11 51
AsymmetricTop,Ground,61,E-,4,Ground,61,E+,4,1048515.24796986,1.07581542805264E-7,39611043.7906604,38562528.5426906,0.0307952348337132,0.0000100777595980377,0,"sQ6,55(61)",v=0 61  8 54 - v=0 61  6 55
AsymmetricTop,Ground,53,O+,3,Ground,52,O+,3,1048543.18798504,0.00032776881653475,29123401.9301143,28074858.7421292,17.5245922812445,0.00659302083432459,0,"qR5,47(52)",v=0 53  5 48 - v=0 52  5 47
AsymmetricTop,Ground,29,E-,2,Ground,29,E+,1,1048967.96471791,1.25746837127611E-7,9161641.28879221,8112673.3240743,0.000275640775273598,1.88295291511266E-7,0,"uQ0,29(29)",v=0 29  4 26 - v=0 29  0 29
AsymmetricTop,Ground,39,E-,3,Ground,40,E-,1,1049294.99810769,3.68687482153309E-9,16769782.1746384,15720487.1765307,0.0000272776489766738,1.3929450574433E-8,0,"uP2,39(40)",v=0 39  6 34 - v=0 40  2 39
AsymmetricTop,Ground,38,O-,3,Ground,39,O-,1,1049368.93916159,1.36975368908476E-9,15511948.0079874,14462579.0688258,8.28586133658477E-6,4.34203065342951E-9,0,"uP1,39(39)",v=0 38  5 34 - v=0 39  1 39
AsymmetricTop,Ground,33,O+,4,Ground,34,O+,2,1049469.68445767,5.39445758603224E-9,13128636.1248197,12079166.440362,0.0000222829441059988,1.34235936022958E-8,0,"uP3,31(34)",v=0 33  7 26 - v=0 34  3 31
AsymmetricTop,Ground,27,E+,2,Ground,26,E+,1,1049754.6212842,1.63173351656468E-6,7612087.03070481,6562332.40942061,0.00278714318929389,2.0470163475073E-6,0,"sR0,26(26)",v=0 27  2 25 - v=0 26  0 26
AsymmetricTop,Ground,54,E-,3,Ground,53,E-,3,1049914.03120394,0.000268782759667022,30468275.4870427,29418361.4558387,17.7719299882659,0.00658916903283394,0,"qR6,48(53)",v=0 54  6 49 - v=0 53  6 48
AsymmetricTop,Ground,54,O-,4,Ground,53,O-,4,1049974.81773648,0.000243926205584568,31049151.5928131,29999176.7750766,17.696861085668,0.00656247598727813,0,"qR7,47(53)",v=0 54  7 48 - v=0 53  7 47
AsymmetricTop,Ground,55,E-,2,Ground,54,E-,2,1051047.11928267,0.000276925050730456,30441385.9315954,29390338.8123127,18.1907200012733,0.00664438520846887,0,"qR4,51(54)",v=0 55  4 52 - v=0 54  4 51
AsymmetricTop,Ground,77,O+,1,Ground,77,O-,1,1051155.14595101,1.17009353177406E-8,56238316.6420032,55187161.4960522,0.0476307436528942,0.0000124628526396947,0,"qQ1,77(77)",v=0 77  1 76 - v=0 77  1 77
AsymmetricTop,Ground,77,E-,1,Ground,77,E+,1,1051155.24445785,1.1700937338623E-8,56238316.7393526,55187161.4948948,0.0476307433079873,0.0000124628560532398,0,"sQ0,77(77)",v=0 77  2 76 - v=0 77  0 77
AsymmetricTop,Ground,23,E-,2,Ground,22,E-,1,1051206.8508203,2.58956455706291E-6,6082387.91493126,5031181.06411096,0.00345307888299703,2.98012529070587E-6,0,"sR2,21(22)",v=0 23  4 20 - v=0 22  2 21
AsymmetricTop,Ground,27,E-,3,Ground,28,E-,1,1051598.21253341,3.52806719207164E-9,8985107.00508262,7933508.79254921,7.47909684246993E-6,5.5220116513612E-9,0,"uP2,27(28)",v=0 27  6 22 - v=0 28  2 27
AsymmetricTop,Ground,54,O+,4,Ground,53,O+,4,1052487.80480149,0.00024468526029829,31061105.5838734,30008617.7790719,17.6974212127991,0.00660991752237942,0,"qR7,46(53)",v=0 54  7 47 - v=0 53  7 46
AsymmetricTop,Ground,55,O+,2,Ground,54,O+,2,1053165.96524639,0.0002785757071599,30431288.6378089,29378122.6725625,18.1930049599911,0.00668548994699238,0,"qR3,51(54)",v=0 55  3 52 - v=0 54  3 51
AsymmetricTop,Ground,50,E+,4,Ground,50,E-,2,1053236.20875079,3.90416751594948E-7,26422646.5504852,25369410.3417344,0.013425301615947,5.42302185608126E-6,0,"sQ4,47(50)",v=0 50  6 44 - v=0 50  4 47
AsymmetricTop,Ground,85,O+,2,Ground,85,O-,2,1053825.10784438,3.30769706235619E-9,70439785.2251617,69385960.1173173,0.12988456407839,0.0000310404772049654,0,"qQ3,83(85)",v=0 85  3 82 - v=0 85  3 83
AsymmetricTop,Ground,85,E-,2,Ground,85,E+,2,1053838.70233269,3.307775397643E-9,70439798.3266958,69385959.6243631,0.129884416052665,0.0000310416431223777,0,"sQ2,83(85)",v=0 85  4 82 - v=0 85  2 83
AsymmetricTop,Ground,81,E+,2,Ground,81,E-,1,1054371.72212119,7.41997758084383E-9,63165101.8434957,62110730.1213745,0.0908965162485103,0.000022824549648286,0,"qQ2,80(81)",v=0 81  2 79 - v=0 81  2 80
AsymmetricTop,Ground,81,O-,2,Ground,81,O+,1,1054373.12309402,7.41999572044134E-9,63165103.2111499,62110730.0880559,0.0908965063246024,0.0000228246381392853,0,"sQ1,80(81)",v=0 81  3 79 - v=0 81  1 80
AsymmetricTop,Ground,16,O+,3,Ground,15,O+,2,1054690.10877069,1.09310441887129E-6,3796359.40465819,2741669.29588751,0.00100419740587049,1.24664014516049E-6,0,"sR3,12(15)",v=0 16  5 11 - v=0 15  3 12
AsymmetricTop,Ground,6,E+,4,Ground,5,E+,3,1054753.22482887,3.36427723970042E-8,2095112.01665343,1040358.79182456,0.0000235395858086329,7.41941022144389E-8,0,"sR4,1(5)",v=0  6  6  0 - v=0  5  4  1
AsymmetricTop,Ground,6,E-,3,Ground,5,E-,2,1054753.24006665,3.36427730699679E-8,2095112.01665333,1040358.77658668,0.0000235395855698608,7.41941046774518E-8,0,"sR4,2(5)",v=0  6  6  1 - v=0  5  4  2
AsymmetricTop,Ground,56,O-,2,Ground,55,O-,2,1054942.39076683,0.000265430414159855,30879430.8575883,29824488.4668215,18.5575137978576,0.00673269458805997,0,"qR3,53(55)",v=0 56  3 54 - v=0 55  3 53
AsymmetricTop,Ground,56,E+,2,Ground,55,E+,2,1055092.93963412,0.000265536048051181,30878839.8381301,29823746.898496,18.5576171293792,0.00673561493529602,0,"qR2,53(55)",v=0 56  2 54 - v=0 55  2 53
AsymmetricTop,Ground,41,O-,4,Ground,41,O+,3,1055166.68859852,1.01809070314767E-6,18935379.8869788,17880213.1983803,0.0105277568816301,5.20334120153235E-6,0,"sQ5,36(41)",v=0 41  7 35 - v=0 41  5 36
AsymmetricTop,Ground,54,E+,3,Ground,53,E+,3,1055888.02306382,0.00030159362217033,29851721.630618,28795833.6075541,17.8557433078801,0.00673389531953541,0,"qR4,49(53)",v=0 54  4 50 - v=0 53  4 49
AsymmetricTop,Ground,46,O+,3,Ground,46,O-,2,1056791.57267388,3.41393644620988E-7,22206074.696223,21149283.1235491,0.00593807426349929,2.63143128690033E-6,0,"sQ3,44(46)",v=0 46  5 41 - v=0 46  3 44
AsymmetricTop,Ground,41,O+,6,Ground,42,O+,5,1056975.59916833,6.20312989766888E-8,22287980.9278609,21231005.3286926,0.00109278264104014,5.42890089296842E-7,0,"sP9,33(42)",v=0 41 11 30 - v=0 42  9 33
AsymmetricTop,Ground,41,O-,6,Ground,42,O-,5,1056976.50379824,6.2031402098578E-8,22287980.9274701,21231004.4236719,0.00109278250577972,5.42891416025187E-7,0,"sP9,34(42)",v=0 41 11 31 - v=0 42  9 34
AsymmetricTop,Ground,22,O+,5,Ground,23,O+,4,1057193.41603329,9.49770795860154E-8,8680147.22505056,7622953.80901727,0.000189642044969449,1.73878865985593E-7,0,"sP7,16(23)",v=0 22  9 13 - v=0 23  7 16
AsymmetricTop,Ground,22,O-,5,Ground,23,O-,4,1057193.52009536,9.4977096926268E-8,8680147.22504358,7622953.70494823,0.000189642040635935,1.73878913358218E-7,0,"sP7,17(23)",v=0 22  9 14 - v=0 23  7 17
AsymmetricTop,Ground,40,E-,3,Ground,41,E-,1,1057787.33624342,3.4264268835401E-9,17545783.8792211,16487996.5429776,0.0000282227180289918,1.44002569599186E-8,0,"uP2,40(41)",v=0 40  6 35 - v=0 41  2 40
AsymmetricTop,Ground,16,O-,3,Ground,15,O-,2,1058120.37952273,1.09568318322766E-6,3796354.68016175,2738234.30063902,0.000999767892518128,1.25329069784755E-6,0,"sR3,13(15)",v=0 16  5 12 - v=0 15  3 13
AsymmetricTop,Ground,57,E-,1,Ground,56,E-,1,1058686.93722468,0.000257344565133148,31243428.9448374,30184742.0076127,18.9304938037536,0.00682068667540135,0,"qR2,55(56)",v=0 57  2 56 - v=0 56  2 55
AsymmetricTop,Ground,57,O+,1,Ground,56,O+,1,1058692.14330238,0.000257347988643302,31243410.8818686,30184718.7385662,18.9304966507148,0.00682078832356013,0,"qR1,55(56)",v=0 57  1 56 - v=0 56  1 55
AsymmetricTop,Ground,26,E-,3,Ground,27,E-,1,1059618.62394449,3.19379121345948E-9,8463240.76913315,7403622.14518865,6.13021375091683E-6,4.80518188059845E-9,0,"uP2,26(27)",v=0 26  6 21 - v=0 27  2 26
AsymmetricTop,Ground,31,E+,3,Ground,30,E+,2,1059852.95293962,7.01154212296477E-6,10374439.2678936,9314586.31495398,0.0182627000692436,0.0000120509868768197,0,"sR2,28(30)",v=0 31  4 27 - v=0 30  2 28
AsymmetricTop,Ground,55,O-,20,Ground,54,O-,20,1059916.7868596,1.74191609321601E-9,101096950.383189,100037033.596329,9.11544372696824,0.00341453430938577,0,"qR39,16(54)",v=0 55 39 17 - v=0 54 39 16
AsymmetricTop,Ground,55,O+,20,Ground,54,O+,20,1059916.78685963,1.7419160932161E-9,101096950.383189,100037033.596329,9.11544372696824,0.00341453430938606,0,"qR39,15(54)",v=0 55 39 16 - v=0 54 39 15
AsymmetricTop,Ground,55,E+,20,Ground,54,E+,20,1059934.39669365,3.26528398678672E-9,97481400.0406637,96421465.6439701,9.58212531061897,0.0035895264594047,0,"qR38,16(54)",v=0 55 38 17 - v=0 54 38 16
AsymmetricTop,Ground,55,E-,19,Ground,54,E-,19,1059934.39669369,3.26528398678699E-9,97481400.0406637,96421465.64397,9.58212531061897,0.00358952645940515,0,"qR38,17(54)",v=0 55 38 18 - v=0 54 38 17
AsymmetricTop,Ground,55,O-,19,Ground,54,O-,19,1059953.45533918,6.00805541020364E-9,93959787.2637995,92899833.8084604,10.0366852831671,0.00376001039996126,0,"qR37,18(54)",v=0 55 37 19 - v=0 54 37 18
AsymmetricTop,Ground,55,O+,19,Ground,54,O+,19,1059953.45533922,6.00805541020413E-9,93959787.2637996,92899833.8084603,10.0366852831671,0.00376001039996173,0,"qR37,17(54)",v=0 55 37 18 - v=0 54 37 17
AsymmetricTop,Ground,55,E-,18,Ground,54,E-,18,1059974.12628722,1.0854951601274E-8,90532114.3818988,89472140.2556116,10.4791236428246,0.00392598930962751,0,"qR36,19(54)",v=0 55 36 20 - v=0 54 36 19
AsymmetricTop,Ground,55,E+,19,Ground,54,E+,19,1059974.12628727,1.08549516012749E-8,90532114.3818988,89472140.2556116,10.4791236428246,0.00392598930962801,0,"qR36,18(54)",v=0 55 36 19 - v=0 54 36 18
AsymmetricTop,Ground,55,O-,18,Ground,54,O-,18,1059996.5967754,1.92636896123759E-8,87198384.0624115,86138387.4656361,10.9094403874267,0.00408746682890645,0,"qR35,20(54)",v=0 55 35 21 - v=0 54 35 20
AsymmetricTop,Ground,55,O+,18,Ground,54,O+,18,1059996.59677546,1.9263689612378E-8,87198384.0624115,86138387.4656361,10.9094403874267,0.00408746682890714,0,"qR35,19(54)",v=0 55 35 20 - v=0 54 35 19
AsymmetricTop,Ground,55,E-,17,Ground,54,E-,17,1060021.08205424,3.35880720035748E-8,83958599.3716372,82898578.289583,11.3276355143399,0.00424444714328025,0,"qR34,21(54)",v=0 55 34 22 - v=0 54 34 21
AsymmetricTop,Ground,55,E+,18,Ground,54,E+,18,1060021.08205426,3.35880720035765E-8,83958599.3716372,82898578.289583,11.3276355143399,0.00424444714328043,0,"qR34,20(54)",v=0 55 34 21 - v=0 54 34 20
AsymmetricTop,Ground,55,O-,17,Ground,54,O-,17,1060047.83057719,5.75525590537517E-8,80812763.8485433,79752716.0179661,11.7337090203442,0.00439693508424752,0,"qR33,22(54)",v=0 55 33 23 - v=0 54 33 22
AsymmetricTop,Ground,55,O+,17,Ground,54,O+,17,1060047.83057719,5.75525590537508E-8,80812763.8485433,79752716.0179662,11.7337090203442,0.00439693508424752,0,"qR33,21(54)",v=0 55 33 22 - v=0 54 33 21
AsymmetricTop,Ground,55,E+,17,Ground,54,E+,17,1060077.13034874,9.69314150207393E-8,77760881.5950417,76700804.4646929,12.1276609014809,0.00454493625293335,0,"qR32,22(54)",v=0 55 32 23 - v=0 54 32 22
AsymmetricTop,Ground,55,E-,16,Ground,54,E-,16,1060077.13034877,9.69314150207448E-8,77760881.5950416,76700804.4646929,12.127660901481,0.00454493625293374,0,"qR32,23(54)",v=0 55 32 24 - v=0 54 32 23
AsymmetricTop,Ground,55,O+,16,Ground,54,O+,16,1060109.3167381,1.60494426557852E-7,74802957.3870615,73742848.0703234,12.5094911528562,0.00468845717225671,0,"qR31,23(54)",v=0 55 31 24 - v=0 54 31 23
AsymmetricTop,Ground,55,O-,16,Ground,54,O-,16,1060109.3167381,1.60494426557851E-7,74802957.3870614,73742848.0703233,12.5094911528562,0.00468845717225671,0,"qR31,24(54)",v=0 55 31 25 - v=0 54 31 24
AsymmetricTop,Ground,55,E+,16,Ground,54,E+,16,1060144.78215805,2.61286254072351E-7,71938996.8120866,70878852.0299285,12.8791997683825,0.00482750547545755,0,"qR30,24(54)",v=0 55 30 25 - v=0 54 30 24
AsymmetricTop,Ground,55,E-,15,Ground,54,E-,15,1060144.78215805,2.61286254072353E-7,71938996.8120866,70878852.0299286,12.8791997683825,0.00482750547545755,0,"qR30,25(54)",v=0 55 30 26 - v=0 54 30 25
AsymmetricTop,Ground,55,O+,15,Ground,54,O+,15,1060183.98813671,4.18304111501079E-7,69169006.4406256,68108822.4524889,13.2367867404393,0.00496209014128487,0,"qR29,25(54)",v=0 55 29 26 - v=0 54 29 25
AsymmetricTop,Ground,55,O-,15,Ground,54,O-,15,1060183.98813678,4.1830411150114E-7,69169006.4406256,68108822.4524888,13.2367867404393,0.00496209014128592,0,"qR29,26(54)",v=0 55 29 27 - v=0 54 29 26
AsymmetricTop,Ground,55,E-,14,Ground,54,E-,14,1060227.48048605,6.586241607319E-7,66492994.0415484,65432766.5610624,13.5822520594211,0.0050922217895798,0,"qR28,27(54)",v=0 55 28 28 - v=0 54 28 27
AsymmetricTop,Ground,55,E+,15,Ground,54,E+,15,1060227.48048605,6.58624160731892E-7,66492994.0415485,65432766.5610625,13.5822520594211,0.0050922217895798,0,"qR28,26(54)",v=0 55 28 27 - v=0 54 28 26
AsymmetricTop,Ground,55,O-,14,Ground,54,O-,14,1060275.90851139,1.01999567819763E-6,63910968.8546236,62850692.9461122,13.915595713132,0.00521791305569864,0,"qR27,28(54)",v=0 55 27 29 - v=0 54 27 28
AsymmetricTop,Ground,55,O+,14,Ground,54,O+,14,1060275.90851144,1.01999567819773E-6,63910968.8546236,62850692.9461121,13.915595713132,0.00521791305569941,0,"qR27,27(54)",v=0 55 27 28 - v=0 54 27 27
AsymmetricTop,Ground,55,E+,14,Ground,54,E+,14,1060330.04954489,1.55386881247342E-6,61422941.9383376,60362611.8887927,14.236817685966,0.00533917906884394,0,"qR26,28(54)",v=0 55 26 29 - v=0 54 26 28
AsymmetricTop,Ground,55,E-,13,Ground,54,E-,13,1060330.04954492,1.5538688124735E-6,61422941.9383376,60362611.8887927,14.236817685966,0.00533917906884439,0,"qR26,29(54)",v=0 55 26 30 - v=0 54 26 29
AsymmetricTop,Ground,55,O+,13,Ground,54,O+,13,1060390.840567,2.32874305972067E-6,59028926.6177994,57968535.7772324,14.5459179577855,0.00545603806877589,0,"qR25,29(54)",v=0 55 25 30 - v=0 54 25 29
AsymmetricTop,Ground,55,O-,13,Ground,54,O-,13,1060390.84056705,2.32874305972089E-6,59028926.6177994,57968535.7772323,14.5459179577855,0.00545603806877669,0,"qR25,30(54)",v=0 55 25 31 - v=0 54 25 30
AsymmetricTop,Ground,55,E-,12,Ground,54,E-,12,1060459.4193666,3.43361878259629E-6,56728939.067135,55668479.6477684,14.8428965023715,0.0055685122088354,0,"qR24,31(54)",v=0 55 24 32 - v=0 54 24 31
AsymmetricTop,Ground,55,E+,13,Ground,54,E+,13,1060459.41936661,3.43361878259638E-6,56728939.067135,55668479.6477684,14.8428965023716,0.00556851220883564,0,"qR24,30(54)",v=0 55 24 31 - v=0 54 24 30
AsymmetricTop,Ground,55,O+,12,Ground,54,O+,12,1060537.17869473,4.98120717227591E-6,54522999.074742,53462461.8960472,15.1277532852559,0.00567662861287819,0,"qR23,31(54)",v=0 55 23 32 - v=0 54 23 31
AsymmetricTop,Ground,55,O-,12,Ground,54,O-,12,1060537.17869476,4.98120717227619E-6,54522999.074742,53462461.8960472,15.1277532852559,0.00567662861287866,0,"qR23,32(54)",v=0 55 23 33 - v=0 54 23 32
AsymmetricTop,Ground,55,E-,11,Ground,54,E-,11,1060625.83835179,7.11041527827783E-6,52411131.0603377,51350505.2219859,15.4004882606491,0.00578042078283203,0,"qR22,33(54)",v=0 55 22 34 - v=0 54 22 33
AsymmetricTop,Ground,55,E+,12,Ground,54,E+,12,1060625.83835185,7.11041527827876E-6,52411131.0603377,51350505.2219859,15.4004882606491,0.00578042078283313,0,"qR22,32(54)",v=0 55 22 33 - v=0 54 22 32
AsymmetricTop,Ground,55,O-,11,Ground,54,O-,11,1060727.54238433,9.98748976317984E-6,50393365.4435676,49332637.9011832,15.6611013670288,0.00587993049747566,0,"qR21,34(54)",v=0 55 21 35 - v=0 54 21 34
AsymmetricTop,Ground,55,O+,11,Ground,54,O+,11,1060727.54238434,9.98748976318017E-6,50393365.4435676,49332637.9011832,15.6611013670288,0.00587993049747591,0,"qR21,33(54)",v=0 55 21 34 - v=0 54 21 33
AsymmetricTop,Ground,55,E+,11,Ground,54,E+,11,1060844.99200246,0.0000138051008928359,48469740.5109926,47408895.5189901,15.9095925207041,0.00597521041048705,0,"qR20,34(54)",v=0 55 20 35 - v=0 54 20 34
AsymmetricTop,Ground,55,E-,10,Ground,54,E-,10,1060844.99200246,0.0000138051008928361,48469740.5109926,47408895.5189901,15.9095925207041,0.00597521041048718,0,"qR20,35(54)",v=0 55 20 36 - v=0 54 20 35
AsymmetricTop,Ground,55,O+,10,Ground,54,O+,10,1060981.63021956,0.0000187786076468215,46640305.0015523,45579323.3713327,16.1459616062712,0.00606632766178245,0,"qR19,35(54)",v=0 55 19 36 - v=0 54 19 35
AsymmetricTop,Ground,55,O-,10,Ground,54,O-,10,1060981.63021956,0.0000187786076468215,46640305.0015523,45579323.3713327,16.1459616062712,0.00606632766178245,0,"qR19,36(54)",v=0 55 19 37 - v=0 54 19 36
AsymmetricTop,Ground,55,E+,10,Ground,54,E+,10,1061141.90288398,0.0000251387984276786,44905121.7473054,43843979.8444214,16.3702084621819,0.00615336898673429,0,"qR18,36(54)",v=0 55 18 37 - v=0 54 18 36
AsymmetricTop,Ground,55,E-,9,Ground,54,E-,9,1061141.90288398,0.0000251387984276788,44905121.7473054,43843979.8444214,16.3702084621819,0.00615336898673442,0,"qR18,37(54)",v=0 55 18 38 - v=0 54 18 37
AsymmetricTop,Ground,55,O-,9,Ground,54,O-,9,1061331.63509928,0.0000331205786426032,43264272.8968678,42202941.2617685,16.5823328584451,0.00623644809012989,0,"qR17,38(54)",v=0 55 17 39 - v=0 54 17 38
AsymmetricTop,Ground,55,O+,9,Ground,54,O+,9,1061331.63509928,0.0000331205786426034,43264272.8968678,42202941.2617685,16.5823328584451,0.00623644809013001,0,"qR17,37(54)",v=0 55 17 38 - v=0 54 17 37
AsymmetricTop,Ground,55,E-,8,Ground,54,E-,8,1061558.58648591,0.0000429473944367437,41717867.5693397,40656308.9828538,16.7823344612656,0.00631571653417505,0,"qR16,39(54)",v=0 55 16 40 - v=0 54 16 39
AsymmetricTop,Ground,55,E+,9,Ground,54,E+,9,1061558.58648592,0.000042947394436745,41717867.5693397,40656308.9828538,16.7823344612656,0.00631571653417531,0,"qR16,38(54)",v=0 55 16 39 - v=0 54 16 38
AsymmetricTop,Ground,55,O-,8,Ground,54,O-,8,1061833.29205423,0.0000548116404137437,40266053.3429891,39204220.0509349,16.9702127751621,0.00639138024557918,0,"qR15,40(54)",v=0 55 15 41 - v=0 54 15 40
AsymmetricTop,Ground,55,O+,8,Ground,54,O+,8,1061833.29205428,0.0000548116404137478,40266053.3429893,39204220.050935,16.9702127751621,0.00639138024558012,0,"qR15,39(54)",v=0 55 15 40 - v=0 54 15 39
AsymmetricTop,Ground,54,E+,4,Ground,53,E+,4,1062158.91238578,0.000272138164360527,30546300.9518468,29484142.039461,17.784214874586,0.00682712768649695,0,"qR6,47(53)",v=0 54  6 48 - v=0 53  6 47
AsymmetricTop,Ground,55,E-,7,Ground,54,E-,7,1062170.37567345,0.0000688518725198446,38909033.9873969,37846863.6117234,17.1459670442563,0.00646372533370164,0,"qR14,41(54)",v=0 55 14 42 - v=0 54 14 41
AsymmetricTop,Ground,55,E+,8,Ground,54,E+,8,1062170.375676,0.0000688518725201203,38909033.9874031,37846863.6117271,17.1459670442563,0.00646372533374816,0,"qR14,40(54)",v=0 55 14 41 - v=0 54 14 40
