name,smiles,formula,frequency,catalog_frequency,catalog_intensity,deviation,intensity,uncertainty,S,peak_id,experiment,uline,composition,v_qnos,r_qnos,fit,ustate_energy,lstate_energy,interference,weighting,source,public,velocity,discharge,magnet,multiple,final
but-3-enenitrile (cis),,c4h5n,9418.13,9418.1961,-2.5467,0.06610000000000582,18.83,0.0312,0.0,0,6000,False,[],[],"N'=2, J'=1 - N''=2     2, J''=2",{},0.9719572060495265,0.6578,False,0.0,Catalog,True,0.0,False,False,[],True
prop-2-enenitrile,,c3h4n,9484.088513625455,9484.0886,-1.8786,8.637454448034987e-05,92.14907875253282,0.0041,0.0,0,6000,False,[],[],"N'=1, J'=1 - N''=0 1   0, J''=0",{},0.31635514326381087,-0.0,False,0.0,Catalog,True,0.0,False,False,[],True
prop-2-enenitrile,,c3h4n,9485.223157764947,9485.2231,-1.6566,-5.77649479964748e-05,146.99802672207858,0.0008,0.0,0,6000,False,[],[],"N'=1, J'=1 - N''=0 2   0, J''=0",{},0.31639298611041106,-0.0,False,0.0,Catalog,True,0.0,False,False,[],True
"cyanopenta-2,4-diyne-2,2-diyl",,c6hn,9486.927785285281,9486.9668,-4.3499,0.03901471471908735,22.37617945635606,0.0,0.0,0,6000,False,[],[],"N'=6, J'=5 - N''=5 5   5, J''=4",{},1.2013511496816909,0.8849,False,0.0,Catalog,True,0.0,False,False,"[prop-2-enenitrile, 9,486.9251]",False
maleonitrile,,c4h2n2,9497.615889435663,9497.6311,-4.0418,0.015210564337394317,31.012252555599982,0.0005,0.0,0,6000,False,[],[],"N'=4, J'=3 - N''=2 4   4, J''=4",{},1.8261068724397331,1.5093,False,0.0,Catalog,True,0.0,False,False,"[buta-1,3-diynyl radical, 9,497.6231]",False
3-phenylprop-2-ynenitrile,,c9h5n,9536.964938238763,9536.9788,-2.0348,0.013861761237421888,10.320761145425319,0.0005,0.0,0,6000,False,[],[],"N'=9, J'=9 - N''=10     8, J''=8",{},1.7621193704345957,1.444,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,9571.18710208505,9571.1787,-2.9716,-0.008402085049965535,35.498940828181006,0.0006,0.0,0,6000,False,[],[],"N'=9, J'=9 - N''=8, J''=8",{},1.7681601563045326,1.4489,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 9,571.1787]",False
"3-oxo-1,2-propadienylidene",,c3o,9621.770089545578,9621.7696,-1.2806,-0.0004895455786027014,27.77667266470637,0.0,0.0,0,6000,False,[],[],"N'=1, J'=1 - N''=0, J''=0",{},0.32094768708290855,0.0,False,0.0,Catalog,True,0.0,False,False,[],True
umol-1999,,cxhy,9643.073058441581,9643.0623,-3.7268,-0.01075844158185646,6.915101464101427,0.0008,0.0,0,6000,False,[],[],"N'=9, J'=9 - N''=8, J''=8",{},1.751857935103891,1.4302,False,0.0,Catalog,True,0.0,False,False,[],True
Artifact,,,9648.541621299833,9648.4375,0.0,-0.10412129983342311,6.905985138658383,0.0,0.0,0,6000,False,[],[],,{},0.0,0.0,False,0.0,Artifact,False,0.0,False,False,[],True
3-phenylprop-2-ynenitrile,,c9h5n,9735.418383725806,9735.4276,-1.9685,0.00921627419484139,20.33223498814341,0.0004,0.0,0,6000,False,[],[],"N'=9, J'=9 - N''=10     8, J''=8",{},1.6272389098761117,1.3025,False,0.0,Catalog,True,0.0,False,False,[],True
"2-ethynylcyclopenta-1,3-diene",,c7h6,9750.95789542895,9750.9508,-2.7519,-0.007095428949469351,13.325941667809456,0.0005,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.8693567080923696,0.5441,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,9770.527093833512,9770.5292,-2.9052,0.0021061664883745834,49.08212583394012,0.0003,0.0,0,6000,False,[],[],"N'=9, J'=9 - N''=8, J''=8",{},1.6331097732205124,1.3072,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 9,770.5279]",False
(Z)-pent-2-en-4-ynenitrile,,c5h3n,9782.17983330478,9782.1371,-2.8818,-0.04273330477917625,9.314076501162116,0.0002,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2     2, J''=2",{},0.9118969710865775,0.5856,False,0.0,Catalog,True,0.0,False,False,"[3-phenylprop-2-ynenitrile, 9,782.2887, 1-ethynylcyclopenta-1,3-diene, 9,782.2999]",False
"5-ethenylidenecyclopenta-1,3-diene",,c7h6,9792.894892359478,9792.8952,-3.1289,0.00030764052280574106,63.86204926155963,0.0006,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.8691558226758326,0.5425,False,0.0,Catalog,True,0.0,False,False,[],True
"5-ethenylidenecyclopenta-1,3-diene,v22",,c7h6,9802.58,9802.5971,-3.1287,0.017100000000937143,6.61,0.0008,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.8684794432253529,0.5415,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,9811.065802656209,9811.0522,-3.1381,-0.013602656208604458,24.624612732514752,0.0003,0.0,0,6000,False,[],[],"N'=9, J'=8 - N''=8, J''=7",{},2.320961475003484,1.9937,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 9,811.0546]",False
"cyclohexa-2,5-dien-1-one",,c6h6o,9814.519635576036,9814.5255,-1.6526,0.005864423963430454,41.607906750049096,0.0006,0.0,0,6000,False,[],[],"N'=2, J'=1 - N''=1, J''=0",{},0.590777331820669,0.2634,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,9858.858433320145,9858.8703,-3.135,0.011866679855302209,14.955579701101152,0.0003,0.0,0,6000,False,[],[],"N'=9, J'=7 - N''=8, J''=6",{},2.3253565151295432,1.9965,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 9,858.8697]",False
"cyclopenta-1,3-diene-1-carbonitrile",,c6h5n,9862.93,9862.9655,-2.0467,0.035499999999956344,11.82,0.0007,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=3     2, J''=2",{},0.8751931162978089,0.5462,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-1,3-diene-1-carbonitrile",,c6h5n,9863.289375482804,9863.341,-1.8864,0.05162451719661476,26.156251958142352,0.0006,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=4     2, J''=2",{},0.8753056416295837,0.5463,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclohexa-2,4-dien-1-one",,c6h6o,9882.222936046734,9882.2195,-1.7776,-0.003436046734350384,50.49370588837107,0.0006,0.0,0,6000,False,[],[],"N'=2, J'=1 - N''=1, J''=0",{},0.5918353606067035,0.2622,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,9891.64,9891.6698,-2.9878,0.029800000000250293,5.93,0.001,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=3     2, J''=2",{},0.8809505886835886,0.551,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,9892.64617498938,9892.6412,-1.9243,-0.00497498938057106,88.6528352588445,0.0004,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=4     2, J''=2",{},0.8809829910997962,0.551,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,9893.6,9893.5839,-2.9876,-0.016100000000733417,6.07,0.0013,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2     2, J''=2",{},0.8810144361870504,0.551,False,0.0,Catalog,True,0.0,False,False,[],True
isocyanoethyne,,c3hn,9935.666488210001,9935.6272,-1.4234,-0.03928821000044991,7.264885697663448,0.0001,0.0,0,6000,False,[],[],"N'=1.0, J'=nan - N''=0.0, J''=nan",{},0.33141684971941493,-0.0,False,0.0,Catalog,True,0.0,False,False,[],True
Artifact,,,9999.994192862488,9999.9942,0.0,7.137510692700744e-06,31.107767660516295,0.0,0.0,0,6000,False,[],[],,{},0.0,0.0,False,0.0,Artifact,False,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,10042.258120231267,10042.2552,-2.9519,-0.002920231267125928,26.947630861151794,0.0006,0.0,0,6000,False,[],[],"N'=9, J'=8 - N''=8, J''=7",{},1.8468735769536937,1.5119,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 10,042.2583, cyanoprop-1,2-dien-1,3-diyl, 10,042.4214]",False
"penta-1,2-dien-4-yne",,c5h4,10056.535670129546,10056.533,-2.6868,-0.0026701295464590658,83.55333379571557,0.0007,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1, J''=1",{},0.5031498330975357,0.1677,False,0.0,Catalog,True,0.0,False,False,"[cyanoprop-1,2-dien-1,3-diyl, 10,056.7808]",False
but-3-enenitrile (gauche),,c4h5n,10112.0,10111.9543,-2.1975,-0.045700000000579166,9.25,0.0006,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=2     1, J''=1",{},1.0779984886764562,0.7407,False,0.0,Catalog,True,0.0,False,False,[],True
but-3-enenitrile (gauche),,c4h5n,10112.8,10112.8304,-1.9264,0.030400000001463923,15.462,0.0004,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=3     1, J''=1",{},1.0779277122268367,0.7406,False,0.0,Catalog,True,0.0,False,False,"[umol-1499, 10,112.7700]",False
but-3-enenitrile (gauche),,c4h5n,10113.42,10113.5137,-2.5497,0.09369999999944412,19.888,0.0008,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1     1, J''=1",{},1.0779505046614615,0.7406,False,0.0,Catalog,True,0.0,False,False,"[buta-2,3-dienenitrile, 10,113.3892]",False
"buta-2,3-dienenitrile",,c4h3n,10114.22,10114.2373,-1.8428,0.017300000001341687,31.634,0.0006,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=3     1, J''=1",{},1.2864746413593902,0.9491,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-2,3-dienenitrile",,c4h3n,10114.93,10114.926,-2.466,-0.004000000000814907,9.409,0.0008,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1     1, J''=1",{},1.2864976139186264,0.9491,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclohexa-1,3-dien-5-yne,2v16",,c6h4,10117.283532309726,10117.3454,-2.4028,0.06186769027408445,8.583407922994892,0.0003,0.0,0,6000,False,[],[],"N'=1, J'=1 - N''=0, J''=0",{},0.33747831641581855,0.0,False,0.0,Catalog,True,0.0,False,False,[],True
"cyanoprop-1,2-dien-1,3-diyl",,c4hn,10123.713215247002,10123.7052,-4.702,-0.00801524700182199,10.666579026617255,0.0085,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=2 2   2, J''=2",{},0.9963904565090826,0.6587,False,0.0,Catalog,True,0.0,False,False,"[cyclohexa-1,3-dien-5-yne,v16, 10,123.7119]",False
"cyanoprop-1,2-dien-1,3-diyl",,c4hn,10130.096863862238,10130.0795,-4.5362,-0.017363862238198635,22.234607159129357,0.0127,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=1 1   2, J''=2",{},0.9966030802702848,0.6587,False,0.0,Catalog,True,0.0,False,False,"[cyclohexa-1,3-dien-5-yne, 10,130.1020, 2-phenylacetonitrile, 10,129.8619]",False
"cyanoprop-1,2-dien-1,3-diyl",,c4hn,10151.95948209408,10152.0014,-5.5326,0.04191790591903555,10.373076623669547,0.0045,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=3 4   2, J''=2",{},0.9968343161441373,0.6582,False,0.0,Catalog,True,0.0,False,False,"[hepta-2,4,6-triynenitrile, 10,152.0161]",False
Artifact,,,10156.24840577535,10156.25,0.0,0.0015942246500344481,19.45670980015742,0.0,0.0,0,6000,False,[],[],,{},0.0,0.0,False,0.0,Artifact,False,0.0,False,False,[],True
"2-ethynylcyclopenta-1,3-diene",,c7h6,10207.68770109534,10207.6946,-2.6005,0.0068989046612841776,32.40778828189482,0.0005,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.6822920413308062,0.3418,False,0.0,Catalog,True,0.0,False,False,"[cyanoprop-1,2-dien-1,3-diyl, 10,207.9051]",False
"1-ethynylcyclopenta-1,3-diene",,c7h6,10236.037235803442,10236.0225,-2.9631,-0.014735803442817996,12.110381065677236,0.0006,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.6841369583640426,0.3427,False,0.0,Catalog,True,0.0,False,False,[],True
"5-ethenylidenecyclopenta-1,3-diene",,c7h6,10254.538414205612,10254.6216,-2.9784,0.08318579438855522,80.96491521519782,0.0006,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.6854573575603427,0.3434,False,0.0,Catalog,True,0.0,False,False,"[ethynylbenzene, 10,254.4237, benzonitrile (13C3), 10,254.3861]",False
isocyanoethene,,c3h3n,10255.56,10255.5681,0.0,0.008100000000922591,6.23,0.002,0.0,0,6000,False,[],[],"1,0,1,0,2,0,0,0,0,1",{},0.0,0.0,False,0.0,Line file,True,0.0,False,False,[],True
"2-ethynylcyclopenta-1,3-diene",,c7h6,10258.31,10258.2715,-3.1245,-0.038499999998748535,8.659,0.0004,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=2, J''=1",{},1.5586791051194488,1.2165,False,0.0,Catalog,True,0.0,False,False,[],True
"ethynylbenzene,v23",,c8h6,10261.5222103468,10261.3835,-3.2012,-0.13871034680050798,25.19303333894742,0.0006,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},1.0003829102658748,0.6581,False,0.0,Catalog,True,0.0,False,False,[],True
"penta-1,2-dien-4-yne",,c5h4,10262.04,10261.9969,-3.0406,-0.04310000000077707,14.69,0.0012,0.0,0,6000,False,[],[],"N'=2, J'=1 - N''=1, J''=0",{},1.2956033710874741,0.9533,False,0.0,Catalog,True,0.0,False,False,[],True
"5-ethenylidenecyclopenta-1,3-diene",,c7h6,10307.29,10307.28,-3.4984,-0.010000000000218279,10.64,0.0005,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=2, J''=1",{},1.5499138527154008,1.2061,False,0.0,Catalog,True,0.0,False,False,[],True
"2-ethynylcyclopenta-1,3-diene",,c7h6,10308.884510725542,10308.9098,-3.1206,0.025289274457463762,6.758954981613304,0.0004,0.0,0,6000,False,[],[],"N'=3, J'=1 - N''=2, J''=0",{},1.5607682169916364,1.2169,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-2,3-dienenitrile",,c4h3n,10325.87,10325.878,-2.2063,0.007999999999810825,14.68,0.0006,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=2     1, J''=1",{},0.5167342152196504,0.1723,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-2,3-dienenitrile",,c4h3n,10326.767131186589,10326.7442,-1.4581,-0.02293118658963067,54.94372143686856,0.0005,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=3     1, J''=1",{},0.5167631085415765,0.1723,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-2,3-dienenitrile",,c4h3n,10328.00638502709,10328.0324,-2.2062,0.02601497290925181,7.912922049361909,0.0008,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=1     1, J''=1",{},0.5167060782683198,0.1722,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-1,3-diene-1-carbonitrile",,c6h5n,10331.02,10331.0364,-2.0663,0.016400000000430737,20.79,0.0006,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2     2, J''=2",{},0.6906062809225173,0.346,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-1,3-diene-1-carbonitrile",,c6h5n,10331.196634601847,10331.2547,-1.8955,0.058065398152393755,23.114257608280898,0.0006,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=3     2, J''=2",{},0.6905135626267156,0.3459,False,0.0,Catalog,True,0.0,False,False,"[5-ethylenecyclopenta-1,3-diene, 10,331.2698]",False
benzonitrile,,c7h5n,10342.4,10342.3531,-3.3263,-0.04689999999936845,6.2,0.0003,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=4     3, J''=3",{},1.0065837654021301,0.6616,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile,,c7h5n,10343.408268621615,10343.3534,-2.1501,-0.054868621615241864,89.7109251028989,0.0002,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=4     3, J''=3",{},1.006517131818573,0.6615,False,0.0,Catalog,True,0.0,False,False,"[cyanopenta-2,4-diyne-2,2-diyl, 10,343.2308]",False
benzonitrile,,c7h5n,10343.56,10343.5173,-2.035,-0.042699999999967986,66.6,0.0002,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=5     3, J''=3",{},1.0066225989340931,0.6616,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile,,c7h5n,10344.8,10344.8173,-3.3262,0.017300000001341687,5.65,0.0003,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3     3, J''=3",{},1.0065659622664689,0.6615,False,0.0,Catalog,True,0.0,False,False,[],True
"benzonitrile, v21",,c7h5n,10350.085996988822,10350.0424,-2.1496,-0.043596988822173444,43.034777648661795,0.0005,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=4     3, J''=3",{},1.006740252841851,0.6615,False,0.0,Catalog,True,0.0,False,False,[],True
"benzonitrile, v21",,c7h5n,10350.22,10350.2071,-2.0344,-0.012899999999717693,22.9,0.0005,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=5     3, J''=3",{},1.006745746642499,0.6615,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,10355.64,10355.6092,-2.8357,-0.03079999999863503,7.68,0.0007,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=3     2, J''=2",{},0.6922259413023659,0.3468,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,10356.922361362856,10356.9897,-1.7723,0.06733863714362087,54.108442149419226,0.0003,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=4     2, J''=2",{},0.6922719898257079,0.3468,False,0.0,Catalog,True,0.0,False,False,"[but-3-enenitrile (gauche), 10,356.9447]",False
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,10357.42,10357.4731,-4.3794,0.05309999999917636,8.82,0.0004,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2     2, J''=2",{},0.6922881143140699,0.3468,False,0.0,Catalog,True,0.0,False,False,"[but-3-enenitrile (gauche), 10,357.4444]",False
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,10358.86505103638,10358.8116,-2.8356,-0.05345103637955617,7.26908981149865,0.001,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2     2, J''=2",{},0.6922327618682123,0.3467,False,0.0,Catalog,True,0.0,False,False,"[cyanocycloprop-1-ene-2,2-diyl, 10,358.6484]",False
"5-ethenylidenecyclopenta-1,3-diene",,c7h6,10360.0,10360.0105,-3.4944,0.010500000000320142,6.18,0.0005,0.0,0,6000,False,[],[],"N'=3, J'=1 - N''=2, J''=0",{},1.5521727528675853,1.2066,False,0.0,Catalog,True,0.0,False,False,"[cyanocycloprop-1-ene-2,2-diyl, 10,360.1728]",False
"cyclopenta-1,3-diene-1-carbonitrile",,c6h5n,10385.368604251766,10385.4075,-2.257,0.03889574823369912,7.394361998790086,0.0009,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=4     2, J''=1",{},1.5607199056001602,1.2143,False,0.0,Catalog,True,0.0,False,False,[],True
umol-1850,,cxhy,10397.6,10397.6059,-3.7072,0.0059000000001105946,6.15,0.0008,0.0,0,6000,False,[],[],"N'=9, J'=9 - N''=8, J''=8",{},1.8387268004260466,1.4919,False,0.0,Catalog,True,0.0,False,False,"[(3E)-penta-1,3-dien-1-one (anti), 10,397.5300]",False
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,10407.628840721736,10407.7431,-2.4592,0.11425927826348925,9.405803426239116,0.0007,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=3     2, J''=1",{},1.577464941020631,1.2303,False,0.0,Catalog,True,0.0,False,False,[],True
"(2Z)-hexa-1,3-dien-5-yne (anti)",,c6h6,10408.919309507208,10408.8634,-3.2203,-0.055909507207616116,19.951229393953124,0.0006,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=2, J''=2",{},0.954502310206216,0.6073,False,0.0,Catalog,True,0.0,False,False,"[cyclopenta-2,4-diene-1-carbonitrile, 10,409.0864]",False
"cyclopenta-2,4-diene-1-carbonitrile",,c6h5n,10461.094361437294,10460.9956,-4.9015,-0.09876143729343312,6.235668461426143,0.0004,0.0,0,6000,False,[],[],"N'=3, J'=1 - N''=2     2, J''=0",{},1.5796412532185848,1.2307,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-2,3-dienenitrile",,c4h3n,10542.22,10542.2719,-2.0821,0.05190000000038708,15.22,0.0006,0.0,0,6000,False,[],[],"N'=2, J'=1 - N''=2     1, J''=0",{},1.3079523387656402,0.9563,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-2,3-dienenitrile",,c4h3n,10542.919571129889,10542.8485,-2.5593,-0.0710711298888782,33.75757653701756,0.0006,0.0,0,6000,False,[],[],"N'=2, J'=1 - N''=2     1, J''=0",{},1.3079715720713696,0.9563,False,0.0,Catalog,True,0.0,False,False,[],True
"cyanoprop-1,2-dien-1,3-diyl",,c4hn,10593.722597210208,10593.6526,-7.78,-0.06999721020838479,8.408693728875596,0.0031,0.0,0,6000,False,[],[],"N'=7, J'=7 - N''=6 6   7, J''=6",{},4.584866214436254,4.2315,False,0.0,Catalog,True,0.0,False,False,"[3-phenylprop-2-ynenitrile, 10,593.7376]",False
"penta-2,4-diynal",,c5h2o,10595.973011737844,10596.0147,-1.5537,0.04168826215573063,6.410616946080649,0.0008,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},0.8836450056111818,0.5302,False,0.0,Catalog,True,0.0,False,False,[],True
but-3-ynenitrile,,c4h3n,10628.89,10628.9285,-2.3491,0.038500000000567525,7.91,0.0004,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=2     1, J''=1",{},1.1014428918028352,0.7469,False,0.0,Catalog,True,0.0,False,False,[],True
but-3-ynenitrile,,c4h3n,10629.512032910048,10629.6534,-2.0781,0.141367089951018,10.193913004800113,0.0002,0.0,0,6000,False,[],[],"N'=2, J'=2 - N''=3     1, J''=1",{},1.101467071864096,0.7469,False,0.0,Catalog,True,0.0,False,False,[],True
"buta-1,3-diynylbenzene",,c10h6,10631.720647686916,10631.7185,-2.9386,-0.002147686915122904,27.034280040806518,0.0006,0.0,0,6000,False,[],[],"N'=10, J'=10 - N''=9, J''=9",{},2.1228359561853956,1.7682,False,0.0,Catalog,True,0.0,False,False,"[buta_1,3_diynylbenzene, 10,631.7182]",False
"(2E)-penta-2,4-dienenitrile (anti)",,c4h5n,10639.991619673645,10640.0756,-2.251,0.08398032635523123,7.495412936805527,0.0009,0.0,0,6000,False,[],[],"N'=3, J'=3 - N''=4     2, J''=2",{},0.9735147190353934,0.6186,False,0.0,Catalog,True,0.0,False,False,"[(2Z)-penta-2,4-dienenitrile (anti), 10,640.0756]",False
"penta-2,4-diynenitrile",,c5hn,10650.642661169559,10650.6855,-1.1821,0.04283883044081449,9.776652960621885,0.0002,0.0,0,6000,False,[],[],"N'=4.0, J'=nan - N''=3.0, J''=nan",{},0.8881686272047578,0.5329,False,0.0,Catalog,True,0.0,False,False,"[penta-2,4-diynenitrile, 1v7, 10,650.7870]",False
"penta-2,4-diynenitrile, 1v10",,c5hn,10672.116726922635,10672.166,-4.49,0.04927307736397779,6.144749961425157,0.0009,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},0.845485139559448,0.4895,False,0.0,Catalog,True,0.0,False,False,[],True
"cyclohepta-2,4,6-trien-1-one",,c7h6o,10688.44,10688.257,-1.9239,-0.18300000000090222,8.14,0.0014,0.0,0,6000,False,[],[],"N'=3, J'=1 - N''=2, J''=0",{},0.9694218775450315,0.6129,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile (13C4),,c7h5n,10715.556251140602,10715.5643,-1.7086,0.008048859397604247,6.532129357744089,0.0002,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=5     3, J''=3",{},0.8995327510267119,0.5421,False,0.0,Catalog,True,0.0,False,False,[],True
umol-1850,,cxhy,10724.98,10724.9861,-3.7107,0.006100000000515138,6.73,0.0008,0.0,0,6000,False,[],[],"N'=9, J'=8 - N''=8, J''=7",{},1.8934470284459257,1.5357,False,0.0,Catalog,True,0.0,False,False,[],True
"hexa-1,3,5-triynylbenzene",,c12h6,10727.437765438492,10727.6097,-4.1231,0.17193456150926067,7.783909417485493,0.0517,0.0,0,6000,False,[],[],"N'=20, J'=16 - N''=19, J''=15",{},6.639534542321941,6.2817,False,0.0,Catalog,True,0.0,False,False,[],True
"hex-1-ene-3,5-diyne",,c6h4,10738.075110396243,10738.0722,-2.5496,-0.002910396242441493,69.38993358136288,0.0009,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},0.895483533756543,0.5373,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile (13C-exo),,c7h5n,10745.525826187877,10745.5711,-1.7076,0.04527381212210457,7.974896099275818,0.0003,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=5     3, J''=3",{},0.9021336701358911,0.5437,False,0.0,Catalog,True,0.0,False,False,[],True
"2-ethynylcyclopenta-1,3-diene",,c7h6,10749.81400394339,10749.8105,-2.6826,-0.0035039433896599803,20.58381714265433,0.0004,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=2, J''=1",{},0.9359750812984093,0.5774,False,0.0,Catalog,True,0.0,False,False,[],True
ethynylbenzene,,c8h6,10758.960527413637,10758.9583,-3.1008,-0.002227413637228892,60.12613629245593,0.0005,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3, J''=3",{},0.9031802190614149,0.5443,False,0.0,Catalog,True,0.0,False,False,[],True
benzonitrile (13C3),,c7h5n,10765.026443529725,10764.9896,-2.9981,-0.036843529724137625,9.650851823359941,0.0003,0.0,0,6000,False,[],[],"N'=4, J'=4 - N''=3     3, J''=3",{},0.9039814015741517,0.5449,False,0.0,Catalog,True,0.0,False,False,"[ethynylbenzene,v23, 10,765.0166]",False
"1-ethynylcyclopenta-1,3-diene",,c7h6,10772.294544363078,10772.2634,-3.0468,-0.031144363078055903,10.89438861501551,0.0007,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=2, J''=1",{},0.9410240294257168,0.5817,False,0.0,Catalog,True,0.0,False,False,[],True
3-phenylprop-2-ynenitrile,,c9h5n,10804.89,10804.9271,-1.943,0.0371000000013737,25.68,0.0004,0.0,0,6000,False,[],[],"N'=10, J'=10 - N''=11     9, J''=9",{},1.9877135731793492,1.6273,False,0.0,Catalog,True,0.0,False,False,[],True
"5-ethenylidenecyclopenta-1,3-diene",,c7h6,10805.237942738551,10805.2404,-3.0591,0.0024572614493081346,57.32388780114199,0.0007,0.0,0,6000,False,[],[],"N'=3, J'=2 - N''=2, J''=1",{},0.9367240237424519,0.5763,False,0.0,Catalog,True,0.0,False,False,"[3-phenylprop-2-ynenitrile, 10,805.0780]",False
